Tvl_Seq,Seg_Id,OD_Grp_Id,Ori_Region_Desc,Dest_Region_Desc,Dep_Region_Desc,Arr_Region_Desc
118253961,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
118254140,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118254476,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118254541,10,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118254682,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118254779,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118255222,5,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118255564,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118255564,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118255598,4,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118255708,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118255711,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118255959,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118256985,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118257577,1,1,TAIWAN,EUROPE,TAIWAN,EUROPE
118258400,4,2,JAPAN/KOREA,N. AMERICA,JAPAN/KOREA,N. AMERICA
118258400,3,2,JAPAN/KOREA,N. AMERICA,JAPAN/KOREA,N. AMERICA
118259092,1,1,JAPAN/KOREA,N. AMERICA,JAPAN/KOREA,N. AMERICA
118259304,4,2,TAIWAN,CHINA,TAIWAN,CHINA
118259459,4,3,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
118259535,1,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
118259621,3,1,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
118259637,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118259747,3,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118260008,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
118260270,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
118260272,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118260479,8,2,TAIWAN,EUROPE,TAIWAN,EUROPE
118260546,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
118260566,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118260733,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
118261097,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
118261330,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
118262302,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118262418,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
118262815,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118263426,11,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118263426,12,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118263701,3,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
118264456,6,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118264456,5,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118264496,3,1,TAIWAN,CHINA,TAIWAN,CHINA
118264636,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118265021,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118265049,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118265162,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118265424,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118265452,3,1,TAIWAN,EUROPE,TAIWAN,EUROPE
118265924,6,1,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
118266021,1,1,TAIWAN,EUROPE,TAIWAN,EUROPE
118266082,1,1,TAIWAN,EUROPE,TAIWAN,EUROPE
118266377,1,1,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
118266417,19,2,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
118266644,2,1,EUROPE,TAIWAN,EUROPE,TAIWAN
118266964,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118267399,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
118267464,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118267464,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118267782,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118268568,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118268825,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118269009,5,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118269113,7,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118269113,8,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118269144,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
118269230,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118269274,3,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
118269459,9,4,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118269545,7,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118269779,10,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118270132,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118270148,17,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118270508,5,2,CHINA,TAIWAN,CHINA,TAIWAN
118270801,11,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118271049,3,2,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
118271057,3,1,TAIWAN,CHINA,TAIWAN,CHINA
118271597,6,2,CHINA,TAIWAN,CHINA,TAIWAN
118271873,10,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118271873,9,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118271879,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118272251,3,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
118272378,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118272515,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,TAIWAN
118272935,5,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118272935,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118273570,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118273576,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118273582,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118273791,7,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
118273798,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118273804,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118273904,7,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118273904,5,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118274034,3,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118274478,3,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118274623,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
118274991,1,1,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
118275117,1,1,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
118275232,10,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118275464,12,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118275906,10,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118275971,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118276037,3,2,JAPAN/KOREA,N. AMERICA,JAPAN/KOREA,N. AMERICA
118276315,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118276498,1,1,CHINA,TAIWAN,CHINA,TAIWAN
118276560,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118276560,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118277104,5,2,N. AMERICA,JAPAN/KOREA,N. AMERICA,JAPAN/KOREA
118277594,9,2,S. E. ASIA,JAPAN/KOREA,S. E. ASIA,JAPAN/KOREA
118277594,7,2,S. E. ASIA,JAPAN/KOREA,S. E. ASIA,JAPAN/KOREA
118277622,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118277727,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118278037,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118278138,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118278286,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118278295,4,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118278600,1,1,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
118278925,2,2,TAIWAN,CHINA,TAIWAN,CHINA
118279336,6,1,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
118279831,41,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118280033,17,1,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
118280191,1,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118280191,2,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118280380,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118280411,5,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118280411,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118280517,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118280975,4,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118280975,5,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118281139,8,2,TAIWAN,CHINA,TAIWAN,CHINA
118281281,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118281445,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118281469,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118281610,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118281985,8,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118282068,3,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118282530,12,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118282604,4,2,CHINA,TAIWAN,CHINA,TAIWAN
118282604,1,1,TAIWAN,CHINA,TAIWAN,CHINA
118282609,1,1,TAIWAN,CHINA,TAIWAN,CHINA
118282609,4,2,CHINA,TAIWAN,CHINA,TAIWAN
118282612,4,2,CHINA,TAIWAN,CHINA,TAIWAN
118282612,1,1,TAIWAN,CHINA,TAIWAN,CHINA
118282695,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118282940,4,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118283366,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118283482,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118283582,2,2,CHINA,TAIWAN,CHINA,TAIWAN
118283595,9,2,CHINA,TAIWAN,CHINA,TAIWAN
118284428,3,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118284446,4,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118284541,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118284735,2,2,CHINA,TAIWAN,CHINA,TAIWAN
118284873,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118284873,4,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118285069,2,2,CHINA,TAIWAN,CHINA,TAIWAN
118285194,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
118285378,3,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118285774,3,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
118285927,3,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118286073,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118286254,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118286747,1,1,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
118287136,14,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
118287158,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118287467,1,1,N. AMERICA,S. W. PACIFIC,N. AMERICA,S. W. PACIFIC
118287685,1,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118287742,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118287840,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118287855,1,1,N. AMERICA,S. W. PACIFIC,N. AMERICA,S. W. PACIFIC
118287902,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118288181,13,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118288182,13,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118288190,8,4,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118288213,4,2,S. E. ASIA,EUROPE,S. E. ASIA,EUROPE
118288273,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118288531,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118288683,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
118288683,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
118288710,3,2,EUROPE,TAIWAN,EUROPE,TAIWAN
118289021,6,2,S. E. ASIA,JAPAN/KOREA,S. E. ASIA,JAPAN/KOREA
118289021,4,2,S. E. ASIA,JAPAN/KOREA,S. E. ASIA,JAPAN/KOREA
118289059,2,2,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
118289127,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
118289728,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
118289837,1,1,N. AMERICA,S. W. PACIFIC,N. AMERICA,S. W. PACIFIC
118289865,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118289873,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
118289896,9,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118290750,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118290814,5,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118290815,6,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118292014,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118292035,3,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118292038,3,2,N. AMERICA,S. W. PACIFIC,N. AMERICA,S. W. PACIFIC
118292124,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118292124,4,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118292300,2,2,TAIWAN,EUROPE,TAIWAN,EUROPE
118292423,3,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118292488,9,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118292667,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118292719,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118292820,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118292820,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118293312,1,1,TAIWAN,CHINA,TAIWAN,CHINA
118293452,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118293756,6,2,EUROPE,TAIWAN,EUROPE,TAIWAN
118293767,17,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118293849,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118293849,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118294001,15,2,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
118294149,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118295021,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118295021,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118295172,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118295172,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118295733,3,2,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
118296308,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118296950,6,2,TAIWAN,CHINA,TAIWAN,CHINA
118297118,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118297440,1,1,TAIWAN,EUROPE,TAIWAN,EUROPE
118297920,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
118297985,5,1,TAIWAN,EUROPE,TAIWAN,EUROPE
118298528,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118298938,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118298967,2,1,N. AMERICA,CHINA,N. AMERICA,CHINA
118299170,2,2,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
118299170,3,1,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
118299491,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118300064,12,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118300189,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
118300438,3,1,TAIWAN,EUROPE,TAIWAN,EUROPE
118300457,2,2,CHINA,TAIWAN,CHINA,TAIWAN
118300457,1,1,TAIWAN,CHINA,TAIWAN,CHINA
118300467,12,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118300467,11,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118300619,9,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118300750,1,1,JAPAN/KOREA,N. AMERICA,JAPAN/KOREA,N. AMERICA
118301411,2,2,TAIWAN,CHINA,TAIWAN,CHINA
118301411,3,1,CHINA,TAIWAN,CHINA,TAIWAN
118301459,5,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118302482,4,3,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
118302482,3,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
118302720,7,2,CHINA,TAIWAN,CHINA,TAIWAN
118303105,2,1,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
118303773,7,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118303851,6,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118303901,5,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118304071,2,2,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
118304107,1,1,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
118304627,3,2,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
118304722,5,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118304850,3,2,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
118304956,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118304956,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118304988,3,2,N. AMERICA,CHINA,N. AMERICA,CHINA
118305255,6,2,TAIWAN,CHINA,TAIWAN,CHINA
118305787,10,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118305830,4,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118305863,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118305882,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118306119,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118306219,4,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118306326,2,1,S. E. ASIA,N. AMERICA,TAIWAN,N. AMERICA
118306326,4,2,N. AMERICA,S. E. ASIA,N. AMERICA,TAIWAN
118306620,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118306656,8,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118306656,7,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118306895,2,3,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118306951,2,2,TAIWAN,CHINA,TAIWAN,CHINA
118307112,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118307163,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
118307294,7,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118307441,4,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118307441,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118307457,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118307457,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118307836,5,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118308072,12,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118309045,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118309045,4,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118309211,4,4,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118309474,6,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118309525,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,TAIWAN
118310333,1,1,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
118310458,2,2,CHINA,TAIWAN,CHINA,TAIWAN
118310495,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118310552,4,2,CHINA,N. AMERICA,CHINA,N. AMERICA
118310559,3,1,TAIWAN,EUROPE,TAIWAN,EUROPE
118310616,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,TAIWAN
118310623,4,1,TAIWAN,EUROPE,TAIWAN,EUROPE
118311278,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118311289,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118311412,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118311519,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118311540,6,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118311577,7,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118311578,5,2,N. AMERICA,HKG/MFM,N. AMERICA,HKG/MFM
118311736,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118311865,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118311887,1,1,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
118311888,1,1,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
118311889,1,1,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
118311924,1,1,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
118311925,1,1,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
118311960,1,1,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
118312101,4,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118312121,3,2,JAPAN/KOREA,N. AMERICA,JAPAN/KOREA,N. AMERICA
118312240,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118312481,1,1,TAIWAN,EUROPE,TAIWAN,EUROPE
118312497,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
118313623,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118313623,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118314021,2,3,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118314409,2,3,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118314681,2,3,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118314806,2,3,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118314868,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118314869,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118314879,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118314880,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118314889,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118314914,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118314915,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118314916,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118314917,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118314918,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118314929,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118314930,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118315123,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118315345,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118315346,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118315348,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118315446,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118315448,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118315455,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118315686,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118315786,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
118315799,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118315954,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
118316046,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
118316057,4,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118316682,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
118316789,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118316789,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
118316827,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
118316831,4,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118316881,4,2,JAPAN/KOREA,N. AMERICA,JAPAN/KOREA,N. AMERICA
118316902,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
118317945,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
