TC_Area_Cd,TC_Area_Desc,Region_Cd,Region_Desc,Cntry_Cd,Cntry_3_Ltr_Cd,Cntry_Desc,Cty_Cd,Cty_Desc,Apt_Cd,Apt_Desc
2,TC2    ,AFR,AFRICA,GH,GHA,GHANA,KMS,KUMASI,KMS,KUMASI                        
2,TC2    ,AFR,AFRICA,GH,GHA,GHANA,NYI,SUNYANI,NYI,SUNYANI                       
2,TC2    ,AFR,AFRICA,GH,GHA,GHANA,TKD,TAKORADI,TKD,TAKORADI                      
2,TC2    ,AFR,AFRICA,GH,GHA,GHANA,TML,TAMALE,TML,TAMALE                        
2,TC2    ,AFR,AFRICA,GM,GMB,GAMBIA,BJL,BANJUL,BJL,BANJUL                        
2,TC2    ,AFR,AFRICA,GN,GIN,GUINEA,BKJ,BOKE,BKJ,BOKE                          
2,TC2    ,AFR,AFRICA,GN,GIN,GUINEA,CKY,CONAKRY,CKY,CKY                           
2,TC2    ,AFR,AFRICA,GN,GIN,GUINEA,FAA,FARANAH,FAA,FARANAH                       
2,TC2    ,AFR,AFRICA,GN,GIN,GUINEA,GII,SIGUIRI,GII,SIGUIRI                       
2,TC2    ,AFR,AFRICA,GN,GIN,GUINEA,JQA,JAARSUT,JQA,JAARSUT                       
2,TC2    ,AFR,AFRICA,GN,GIN,GUINEA,KNN,KANKAN,KNN,KANKAN                        
2,TC2    ,AFR,AFRICA,GN,GIN,GUINEA,KSI,KISSIDOUGOU,KSI,KISSIDOUGOU                   
2,TC2    ,AFR,AFRICA,GN,GIN,GUINEA,LEK,LABE,LEK,LABE                          
2,TC2    ,AFR,AFRICA,GN,GIN,GUINEA,MCA,MACENTA,MCA,MACENTA                       
2,TC2    ,AFR,AFRICA,GN,GIN,GUINEA,NZE,NZEREKORE,NZE,NZEREKORE                     
2,TC2    ,AFR,AFRICA,GN,GIN,GUINEA,SBI,KOUNDARA,SBI,KOUNDARA                      
2,TC2    ,AFR,AFRICA,GQ,GNQ,EQUATORIAL GUINEA,BSG,BATA,BSG,BATA                          
2,TC2    ,AFR,AFRICA,GQ,GNQ,EQUATORIAL GUINEA,SSG,MALABO,SSG,MALABO                        
2,TC2    ,AFR,AFRICA,GW,GNB,GUINEA-BISSAU,BQE,BUBAQUE,BQE,BUBAQUE                       
2,TC2    ,AFR,AFRICA,GW,GNB,GUINEA-BISSAU,BXO,BISSAU,BXO,BISSAU                        
2,TC2    ,AFR,AFRICA,GW,GNB,GUINEA-BISSAU,OXB,BISSAU,OXB,BISSAU                        
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,ASV,AMBOSELI,ASV,ABROSELI                      
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,BMQ,BAMBURI,BMQ,BAMBURI                       
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,EDL,ELDORET,EDL,ELDORET                       
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,EYS,ELIYE SPRINGS,EYS,ELIYE SPRINGS                 
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,GAS,GARISSA,GAS,GARISSA                       
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,HOA,HOLA,HOA,HOLA                          
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,KIS,KISUMU,KIS,KISUMU                        
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,KIU,KIUNGA,KIU,KIUNGA                        
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,KLK,KALOKOL,KLK,KALOKOL                       
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,KTL,KITALE,KTL,KITALE                        
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,KWY,KIWAYU,KWY,KIWAYU                        
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,LAU,LAMU,LAU,LAMU                          
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,LBK,LIBOI,LBK,LIBOI                         
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,LKG,LOKICHOGGIO,LKG,LOKICHOGGIO                   
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,LOK,LODWAR,LOK,LODWAR                        
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,MBA,MOMBASA,MBA,MOMBASA                       
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,MRE,MARA LODGES,MRE,MARA LODGES                   
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,MUM,MUMIAS,MUM,MUMIAS                        
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,MYD,MALINDI,MYD,MALINDI                       
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,NBO,NAIROBI,WIL,WILSON                        
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,NBO,NAIROBI,NBO,NBO                           
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,NDE,MANDERA,NDE,MANDERA                       
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,NUU,NAKURU,NUU,NAKURU                        
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,NYE,NYERI,NYE,NYERI                         
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,NYK,NANYUKI,NYK,NANYUKI                       
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,NZO,NZOIA,NZO,NZOIA                         
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,OYL,MOYALE,OYL,MOYALE                        
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,RBT,MARSABIT,RBT,MARSABIT                      
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,UAS,SAMBURU,UAS,SAMBURU                       
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,UKA,UKUNDA,UKA,UKUNDA                        
2,TC2    ,AFR,AFRICA,KE,KEN,KENYA,WJR,WAJIR,WJR,WAJIR                         
2,TC2    ,AFR,AFRICA,KM,COM,COMOROS,AJN,ANJOUAN,AJN,ANJOUAN                       
2,TC2    ,AFR,AFRICA,KM,COM,COMOROS,DZA,DZAOUDZI,DZA,DZAOUDZI                      
2,TC2    ,AFR,AFRICA,KM,COM,COMOROS,DZI,CODAZZI,DZI,CODAZZI                       
2,TC2    ,AFR,AFRICA,KM,COM,COMOROS,NWA,MOHELI,NWA,MOHELI                        
2,TC2    ,AFR,AFRICA,KM,COM,COMOROS,YVA,MORONI,HAH,HAHAYA                        
2,TC2    ,AFR,AFRICA,KM,COM,COMOROS,YVA,MORONI,YVA,MORONI                        
2,TC2    ,AFR,AFRICA,LR,LBR,LIBERIA,BYL,BELLA YELLA,BYL,BELLA YELLA                   
2,TC2    ,AFR,AFRICA,LR,LBR,LIBERIA,CPA,CAPE PALMAS,CPA,CAPE PALMAS                   
2,TC2    ,AFR,AFRICA,LR,LBR,LIBERIA,FOY,FOYA,FOY,FOYA                          
2,TC2    ,AFR,AFRICA,LR,LBR,LIBERIA,GRC,GRAND CESS,GRC,GRAND CESS                    
2,TC2    ,AFR,AFRICA,LR,LBR,LIBERIA,MJI,MITIGA,MJI,MITIGA                        
2,TC2    ,AFR,AFRICA,LR,LBR,LIBERIA,MLW,MONROVIA,ROB,MONROVIA                      
2,TC2    ,AFR,AFRICA,LR,LBR,LIBERIA,MLW,MONROVIA,MLW,MLW                           
2,TC2    ,AFR,AFRICA,LR,LBR,LIBERIA,NIA,NIMBA,NIA,NIMBA                         
2,TC2    ,AFR,AFRICA,LR,LBR,LIBERIA,RVC,RIVERCESS,RVC,RIVERCESS                     
2,TC2    ,AFR,AFRICA,LR,LBR,LIBERIA,SAZ,SASSTOWN,SAZ,SASSTOWN                      
2,TC2    ,AFR,AFRICA,LR,LBR,LIBERIA,SNI,SINOE,SNI,SINOE                         
2,TC2    ,AFR,AFRICA,LR,LBR,LIBERIA,THC,TCHIEN,THC,TCHIEN                        
2,TC2    ,AFR,AFRICA,LR,LBR,LIBERIA,TPT,TAPETA,TPT,TAPETA                        
2,TC2    ,AFR,AFRICA,LR,LBR,LIBERIA,UCN,BUCHANAN,UCN,BUCHANAN                      
2,TC2    ,AFR,AFRICA,LR,LBR,LIBERIA,VOI,VOINJAMA,VOI,VOINJAMA                      
2,TC2    ,AFR,AFRICA,LR,LBR,LIBERIA,WOI,WOLOGISSI,WOI,WOLOGISSI                     
2,TC2    ,AFR,AFRICA,LS,LSO,LESOTHO,LEF,LEBAKENG,LEF,LEBAKEBG                      
2,TC2    ,AFR,AFRICA,LS,LSO,LESOTHO,LES,LESOBENG,LES,LESOBENG                      
2,TC2    ,AFR,AFRICA,LS,LSO,LESOTHO,LRB,LERIBE,LRB,LERIBE                        
2,TC2    ,AFR,AFRICA,LS,LSO,LESOTHO,MFC,MAFETENG,MFC,MAFETENG                      
2,TC2    ,AFR,AFRICA,LS,LSO,LESOTHO,MKH,MOKHOTLONG,MKH,MOKHOTLONG                    
2,TC2    ,AFR,AFRICA,LS,LSO,LESOTHO,MSG,MATSAILE,MSG,MATSAILE                      
2,TC2    ,AFR,AFRICA,LS,LSO,LESOTHO,MSU,MASERU,MSU,MASERU                        
2,TC2    ,AFR,AFRICA,LS,LSO,LESOTHO,NKU,NKAUS,NKU,NKAUS                         
2,TC2    ,AFR,AFRICA,LS,LSO,LESOTHO,PEL,PELANENG,PEL,PELANENG                      
2,TC2    ,AFR,AFRICA,LS,LSO,LESOTHO,SHK,SEHONGHONG,SHK,SEHONGHONG                    
2,TC2    ,AFR,AFRICA,LS,LSO,LESOTHO,SHZ,SESHUTES,SHZ,SESHUTES                      
2,TC2    ,AFR,AFRICA,LS,LSO,LESOTHO,SKQ,SEKAKES,SKQ,SEKAKES                       
2,TC2    ,AFR,AFRICA,LS,LSO,LESOTHO,SOK,SEMONGKONG,SOK,SEMONGKONG                    
2,TC2    ,AFR,AFRICA,LS,LSO,LESOTHO,THB,THABA-TSEKA,THB,THABA TSEKA                   
2,TC2    ,AFR,AFRICA,LS,LSO,LESOTHO,UNE,QACHAS NEK,UNE,QACHAS NEK                    
2,TC2    ,AFR,AFRICA,LY,LBY,LIBYAN ARAB JAMAHIRIYA,AKF,KUFRAH,AKF,KUFRAH                        
2,TC2    ,AFR,AFRICA,LY,LBY,LIBYAN ARAB JAMAHIRIYA,BCQ,BRACK,BCQ,BRACK                         
2,TC2    ,AFR,AFRICA,LY,LBY,LIBYAN ARAB JAMAHIRIYA,BEN,BENGHAZI,BEN,BENGHAZI                      
2,TC2    ,AFR,AFRICA,LY,LBY,LIBYAN ARAB JAMAHIRIYA,DNF,DERNA,DNF,DERNA                         
2,TC2    ,AFR,AFRICA,LY,LBY,LIBYAN ARAB JAMAHIRIYA,GHT,GHAT,GHT,GHAT                          
2,TC2    ,AFR,AFRICA,LY,LBY,LIBYAN ARAB JAMAHIRIYA,HUQ,HOUN,HUQ,HOUN                          
2,TC2    ,AFR,AFRICA,LY,LBY,LIBYAN ARAB JAMAHIRIYA,KYE,TRIPOLI,KYE,TRIPOLI                       
2,TC2    ,AFR,AFRICA,LY,LBY,LIBYAN ARAB JAMAHIRIYA,LAQ,BEIDA,LAQ,BEIDA                         
2,TC2    ,AFR,AFRICA,LY,LBY,LIBYAN ARAB JAMAHIRIYA,LTD,GHADAMES,LTD,GHADAMES                      
2,TC2    ,AFR,AFRICA,LY,LBY,LIBYAN ARAB JAMAHIRIYA,MRA,MISURATA,MRA,MISURATA                      
2,TC2    ,AFR,AFRICA,LY,LBY,LIBYAN ARAB JAMAHIRIYA,OZO,OUZO,OZO,OUZO                          
2,TC2    ,AFR,AFRICA,LY,LBY,LIBYAN ARAB JAMAHIRIYA,QMQ,MURZUG,QMQ,MURZUG                        
2,TC2    ,AFR,AFRICA,LY,LBY,LIBYAN ARAB JAMAHIRIYA,QUB,UBARI,QUB,UBARI                         
2,TC2    ,AFR,AFRICA,LY,LBY,LIBYAN ARAB JAMAHIRIYA,QYC,PSEUDO CITY,QYC,PSEUDO CITY                   
2,TC2    ,AFR,AFRICA,LY,LBY,LIBYAN ARAB JAMAHIRIYA,QYT,LN TRAINING,QYT,LN TRAINING                   
2,TC2    ,AFR,AFRICA,LY,LBY,LIBYAN ARAB JAMAHIRIYA,SEB,SEBHA,SEB,SEBHA                         
2,TC2    ,AFR,AFRICA,LY,LBY,LIBYAN ARAB JAMAHIRIYA,SRX,SERT,SRX,SERT                          
2,TC2    ,AFR,AFRICA,LY,LBY,LIBYAN ARAB JAMAHIRIYA,TIP,TRIPOLI,TIP,TIP                           
2,TC2    ,AFR,AFRICA,LY,LBY,LIBYAN ARAB JAMAHIRIYA,TOB,TOBRUK,TOB,TOBRUK                        
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,AHY,AMBATOLAHY,AHY,AMBATOLAHY                    
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,AMB,AMBILOBE,AMB,AMBILOBE                      
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,AMP,AMPANIHY,AMP,AMPANIHY                      
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,AMY,AMBATOMAINTY,AMY,AMBATOMAINTY                  
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,ANM,ANTALAHA,ANM,ANTALAHA                      
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,ATJ,ANTSIRABE,ATJ,ANTSIRABE                     
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,BKU,BETIOKY,BKU,BETIOKY                       
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,BMD,BELO,BMD,BELO                          
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,BPY,BESALAMPY,BPY,BESALAMPY                     
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,DIE,ANTSIRANANA,DIE,ARRACHART                     
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,DOA,DOANY,DOA,DOANY                         
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,DWB,SOALALA,DWB,SOALALA                       
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,FTU,FORT DAUPHIN,FTU,FORT DAUPHIN                  
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,HVA,ANALALAVA,HVA,ANALALAVA                     
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,IHO,IHOSY,IHO,IHOSY                         
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,IVA,AMBANJA,IVA,AMBANJA                       
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,JVA,ANKAVANDRA,JVA,ANKAVANDRA                    
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,MJA,MANJA,MJA,MANJA                         
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,MJN,MAJUNGA,MJN,PHILIBERT TSIRANANA           
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,MNJ,MANANJARY,MNJ,MANANJARY                     
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,MOQ,MORONDAVA,MOQ,MORONDAVA                     
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,MXM,MOROMBE,MXM,MOROMBE                       
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,MXT,MAINTIRANO,MXT,MAINTIRANO                    
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,NKO,ANKOKOAMBO,NKO,ANKOKOAMBO AIRPORT            
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,NOS,NOSSI BE,NOS,FASCENE                       
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,OVA,BEKILY,OVA,BEKILY                        
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,RVA,FARAFANGANA,RVA,FARAFANGANA                   
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,SMS,STE MARIE,SMS,SAINTE MARIE                  
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,SVB,SAMBAVA,SVB,SAMBAVA                       
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,TLE,TULEAR,TLE,TULEAR                        
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,TMM,TAMATAVE,TMM,TAMATAVE                      
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,TNR,ANTANANARIVO,TNR,ANTANANARIVO                  
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,TTS,TSARATANANA,TTS,TSARATANANA                   
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,TVA,MORAFENOBE,TVA,MORAFENOBE                    
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,VAT,VATOMANDRY,VAT,VATOMANDRY                    
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,VOH,VOHEMAR,VOH,VOHEMAR                       
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,VVB,MAHANORO,VVB,MAHANORO                      
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,WAD,ANDRIAMENA,WAD,ANDRIAMENA                    
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,WAI,ANTSOHIHY,WAI,ANTSOHIHY                     
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,WAK,ANKAZOABO,WAK,ANKAZOABO                     
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,WAM,AMBATONDRAZAKA,WAM,AMBATONDRAZAKA                
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,WAQ,ANTSALOVA,WAQ,ANTSALOVA                     
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,WBD,BEFANDRIANA,WBD,BEFANDRIANA                   
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,WBE,BEALANANA,WBE,BEALANANA                     
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,WBO,BEROROHA,WBO,BEROROHA                      
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,WFI,FIANARANTSOA,WFI,FIANARANTSOA                  
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,WMA,MANDRITSARA,WMA,MANDRITSARA                   
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,WMD,MANDABE,WMD,MANDABE                       
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,WML,MALAIMBANDY,WML,MALAIMBANDY                   
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,WMN,MAROANTSETRA,WMN,MAROANTSETRA                  
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,WMP,MAMPIKONY,WMP,MAMPIKONY                     
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,WMR,MANANARA,WMR,MANANARA                      
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,WPB,PORT BERGE,WPB,PORT BERGE                    
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,WTA,TAMBOHORANO,WTA,TAMBOHORANO                   
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,WTS,TSIROANOMANDIDY,WTS,TSIROANOMANDIDY               
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,WVK,MANAKARA,WVK,MANAKARA                      
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,ZVA,MIANDRIVAZO,ZVA,MIANDRIVAZO                   
2,TC2    ,AFR,AFRICA,MG,MDG,MADAGASCAR,ZWA,ANDAPA,ZWA,ANDAPA                        
2,TC2    ,AFR,AFRICA,ML,MLI,MALI,BKO,BAMAKO,BKO,BAMAKO                        
2,TC2    ,AFR,AFRICA,ML,MLI,MALI,EYL,YELIMANE,EYL,YELIMANE                      
2,TC2    ,AFR,AFRICA,ML,MLI,MALI,GAQ,GAO,GAQ,GAO                           
2,TC2    ,AFR,AFRICA,ML,MLI,MALI,GUD,GOUNDAM,GUD,GOUNDAM                       
2,TC2    ,AFR,AFRICA,ML,MLI,MALI,KNZ,KENIEBA,KNZ,KENIEBA                       
2,TC2    ,AFR,AFRICA,ML,MLI,MALI,KYS,KAYES,KYS,KAYES                         
2,TC2    ,AFR,AFRICA,ML,MLI,MALI,MZI,MOPTI,MZI,MOPTI                         
2,TC2    ,AFR,AFRICA,ML,MLI,MALI,NIX,NIORO,NIX,NIORO                         
2,TC2    ,AFR,AFRICA,ML,MLI,MALI,NRM,NARA,NRM,NARA                          
2,TC2    ,AFR,AFRICA,ML,MLI,MALI,SZU,SEGOU,SZU,SEGOU                         
2,TC2    ,AFR,AFRICA,ML,MLI,MALI,TOM,TOMBOUCTOU,TOM,TOMBOUCTOU                    
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,AEO,AIOUN EL ATROUSS,AEO,AIOUN EL ATROUSS              
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,AJJ,AKJOUJT,AJJ,AKJOUJT                       
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,ATR,ATAR,ATR,ATAR                          
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,BGH,BOGHE,BGH,BOGHE                         
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,CGT,CHINGUITTI,CGT,CHINGUITTI                    
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,EMN,NEMA,EMN,NEMA                          
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,FGD,F'DERIK,FGD,F'DERIK                       
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,KED,KAEDI,KED,KAEDI                         
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,KFA,KIFFA,KFA,KIFFA                         
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,LEG,ALEG,LEG,ALEG                          
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,MBR,MBOUT,MBR,MBOUT                         
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,MOM,MOUDJERIA,MOM,MOUDJERIA                     
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,NDB,NOUADHIBOU,NDB,NOUADHIBOU                    
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,NKC,NOUAKCHOTT,NKC,NOUAKCHOTT                    
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,OTL,BOUTILIMIT,OTL,BOUTILIMIT                    
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,OUZ,ZOUERATE,OUZ,ZOUERATE                      
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,SEY,SELIBABY,SEY,SELIBABY                      
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,THI,TICHITT,THI,TICHITT                       
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,THT,TAMCHAKETT,THT,TAMCHACKETT                   
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,TIY,TIDJIKJA,TIY,TIDJIKJA                      
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,TMD,TIMBEDRA,TMD,TIMBEDRA                      
2,TC2    ,AFR,AFRICA,MR,MRT,MAURITANIA,ZLG,EL GOUERA,ZLG,EL GOUERA                     
2,TC2    ,AFR,AFRICA,MU,MUS,MAURITIUS,MRU,MAURITIUS,MRU,MRU                           
2,TC2    ,AFR,AFRICA,MU,MUS,MAURITIUS,RRG,RODRIGUES ISLAND,RRG,RODRIGUES ISLAND              
2,TC2    ,AFR,AFRICA,MW,MWI,MALAWI,BLZ,BLANTYRE,BLZ,BLANTYRE                      
2,TC2    ,AFR,AFRICA,MW,MWI,MALAWI,CEH,CHELINDA,CEH,CHELINDA                      
2,TC2    ,AFR,AFRICA,MW,MWI,MALAWI,CMK,CLUB MAKOKOLA,CMK,CLUB MAKOKOLA                 
2,TC2    ,AFR,AFRICA,MW,MWI,MALAWI,DWA,DWANGWA,DWA,DWANGWA                       
2,TC2    ,AFR,AFRICA,MW,MWI,MALAWI,KBQ,KASUNGU,KBQ,KASUNGU                       
2,TC2    ,AFR,AFRICA,MW,MWI,MALAWI,KGJ,KARONGA,KGJ,KARONGA                       
2,TC2    ,AFR,AFRICA,MW,MWI,MALAWI,LIX,LIKOMA,LIX,LIKOMA                        
2,TC2    ,AFR,AFRICA,MW,MWI,MALAWI,LLW,LILONGWE,LLW,LLW                           
2,TC2    ,AFR,AFRICA,MW,MWI,MALAWI,LMB,SALIMA,LMB,SALIMA                        
2,TC2    ,AFR,AFRICA,MW,MWI,MALAWI,MAI,MANGOCHI,MAI,MANGOCHE                      
2,TC2    ,AFR,AFRICA,MW,MWI,MALAWI,MYZ,MONKEY BAY,MYZ,MONKEY BAY                    
2,TC2    ,AFR,AFRICA,MW,MWI,MALAWI,ZZU,MZUZU,ZZU,MZUZU                         
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,AME,ALTO MOLOCUE,AME,ALTO MOLOCUE                  
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,ANO,ANGOCHE,ANO,ANGOCHE                       
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,APL,NAMPULA,APL,NAMPULA                       
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,BCW,BENGUERA ISLAND,BCW,BENGUERA ISLAND               
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,BEW,BEIRA,BEW,BEIRA                         
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,BJN,BAJONE,BJN,BAJONE                        
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,BZB,BAZARUTO,BZB,BAZARUTO                      
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,CMZ,CAIA,CMZ,CAIA                          
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,FXO,CUAMBA,FXO,CUAMBA                        
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,INH,INHAMBANE,INH,INHAMBANE                     
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,MFW,MAGARUQUE,MFW,MAGARUQUE                     
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,MNC,NACALA,MNC,NACALA                        
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,MPM,MAPUTO,MPM,MAPUTO                        
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,MZB,MOCIMBOA DA,MZB,MOCIMBOA DA                   
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,POL,PEMBA,POL,PEMBA                         
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,RRM,MARROMEU,RRM,MARROMEU                      
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,TET,TETE,TET,TETE                          
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,UEL,QUELIMANE,UEL,QUELIMANE                     
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,VHO,VILA COUTINHO,VHO,VILA COUTINHO                 
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,VJB,XAI XAI,VJB,XAI XAI                       
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,VNX,VILANCULOS,VNX,VILANCULOS                    
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,VPY,CHIMOIO,VPY,CHIMOIO                       
2,TC2    ,AFR,AFRICA,MZ,MOZ,MOZAMBIQUE,VXC,LICHINGA,VXC,LICHINGA                      
